ID,AGE_BAND,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_SCORE,RISK_TIER,PROXY_PREMIUM,ESTIMATED_CLAIM_COST,UNDERWRITING_MARGIN,PRICING_STATUS
547620,16-25,FEMALE,MINORITY,0-9Y,NONE,POVERTY,0.3855,0,BEFORE 2015,0,0,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
373067,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.7478,1,BEFORE 2015,1,1,32765,13000,SEDAN,1,0,0,0,2,Low Risk,630,0,630,Profitable
312573,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.4753,0,BEFORE 2015,0,1,32765,9000,SEDAN,6,1,2,1,23,High Risk,1270,3500,-2230,Underpriced
799036,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.4214,0,BEFORE 2015,0,0,10238,16000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
840460,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6923,1,AFTER 2015,0,0,32765,16000,SEDAN,2,0,2,0,10,High Risk,750,0,750,Profitable
545108,65+,FEMALE,MAJORITY,20-29Y,NONE,MIDDLE CLASS,0.5272,1,BEFORE 2015,0,1,32765,13000,SEDAN,1,1,2,1,13,High Risk,850,3500,-2650,Underpriced
793,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5236,1,AFTER 2015,1,1,10238,9000,SEDAN,0,1,1,0,8,High Risk,670,0,670,Profitable
372351,65+,MALE,MINORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.6248,1,BEFORE 2015,1,1,10238,12000,SEDAN,2,0,2,0,10,High Risk,830,0,830,Profitable
807197,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5573,1,BEFORE 2015,1,1,10238,10000,SEDAN,3,0,1,0,9,High Risk,910,0,910,Profitable
457744,40-64,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.7275,1,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
790241,26-39,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.7083,0,BEFORE 2015,0,1,10238,16000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
946971,40-64,FEMALE,MINORITY,20-29Y,NONE,MIDDLE CLASS,0.368,0,BEFORE 2015,1,1,10238,13000,SEDAN,0,1,2,0,11,High Risk,790,0,790,Profitable
931908,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.5076,1,AFTER 2015,0,1,10238,14000,SEDAN,3,0,0,0,6,Medium Risk,790,0,790,Profitable
672440,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5636,1,BEFORE 2015,1,1,92101,11000,SEDAN,2,0,1,0,7,Medium Risk,830,0,830,Profitable
297005,65+,MALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.5478,1,AFTER 2015,1,1,32765,8000,SEDAN,10,2,2,0,36,High Risk,1770,0,1770,Profitable
559584,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.6133,0,AFTER 2015,0,1,10238,13000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
383423,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.3387,1,BEFORE 2015,0,0,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
768953,65+,FEMALE,MAJORITY,30Y+,NONE,WORKING CLASS,0.4572,0,BEFORE 2015,0,0,10238,15000,SEDAN,0,1,0,0,5,Medium Risk,530,0,530,Profitable
901362,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.3472,1,BEFORE 2015,1,0,10238,11000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
846536,40-64,FEMALE,MINORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.6062,1,BEFORE 2015,1,1,10238,13000,SEDAN,0,0,1,0,3,Low Risk,570,0,570,Profitable
144925,16-25,MALE,MINORITY,0-9Y,NONE,POVERTY,0.2703,0,BEFORE 2015,0,0,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
857596,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.6221,1,BEFORE 2015,1,1,32765,7000,SEDAN,6,1,4,0,29,High Risk,1510,0,1510,Profitable
57078,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.527,1,BEFORE 2015,1,1,10238,9000,SEDAN,5,0,0,0,10,High Risk,750,0,750,Profitable
997007,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.4321,0,AFTER 2015,0,0,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
851568,40-64,FEMALE,MINORITY,20-29Y,NONE,UPPER CLASS,0.8473,1,BEFORE 2015,0,1,10238,14000,SEDAN,2,1,1,0,12,High Risk,830,0,830,Profitable
906708,16-25,MALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.3093,1,BEFORE 2015,0,0,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
983035,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,WORKING CLASS,0.2756,1,BEFORE 2015,0,1,10238,12000,SEDAN,0,0,3,0,9,High Risk,710,0,710,Profitable
802707,26-39,MALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.5667,1,BEFORE 2015,0,0,10238,15000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
419018,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.3199,0,BEFORE 2015,0,0,92101,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
100153,26-39,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.525,0,BEFORE 2015,0,0,10238,15000,SEDAN,1,0,1,1,5,Medium Risk,750,3500,-2750,Underpriced
808100,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.6784,1,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
781701,40-64,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6424,1,BEFORE 2015,1,1,10238,9000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
302503,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.5676,1,BEFORE 2015,1,1,10238,11000,SEDAN,2,0,2,0,10,High Risk,730,0,730,Profitable
88340,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.3451,1,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
826785,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.2552,0,AFTER 2015,0,0,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
676831,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.672,1,AFTER 2015,1,1,32765,11000,SEDAN,5,3,2,0,31,High Risk,1570,0,1570,Profitable
484339,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.5202,1,BEFORE 2015,1,1,92101,7000,SEDAN,4,0,3,0,17,High Risk,1010,0,1010,Profitable
302592,40-64,FEMALE,MAJORITY,20-29Y,NONE,UPPER CLASS,0.525,1,AFTER 2015,1,1,10238,11000,SEDAN,0,1,1,0,8,High Risk,670,0,670,Profitable
512004,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,POVERTY,0.2684,1,BEFORE 2015,0,0,32765,9000,SEDAN,2,1,0,0,9,High Risk,910,0,910,Profitable
537352,40-64,FEMALE,MAJORITY,20-29Y,NONE,POVERTY,0.2382,0,BEFORE 2015,0,1,32765,8000,SEDAN,3,0,2,0,12,High Risk,830,0,830,Profitable
847596,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.5618,0,BEFORE 2015,0,0,32765,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
719410,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6861,1,AFTER 2015,1,1,32765,9000,SEDAN,4,0,0,0,8,High Risk,670,0,670,Profitable
38931,40-64,MALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.525,1,AFTER 2015,1,1,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
858383,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.4917,1,AFTER 2015,0,0,32765,12000,SEDAN,1,0,1,1,5,Medium Risk,750,3500,-2750,Underpriced
562215,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.3823,0,BEFORE 2015,0,1,10238,10000,SEDAN,2,1,3,1,18,High Risk,1270,3500,-2230,Underpriced
348406,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6522,1,BEFORE 2015,1,1,10238,7000,SEDAN,5,1,0,0,15,High Risk,930,0,930,Profitable
223874,65+,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.6678,1,BEFORE 2015,1,1,10238,12000,SEDAN,3,0,1,0,9,High Risk,690,0,690,Profitable
670671,40-64,FEMALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.5274,1,AFTER 2015,0,1,92101,9000,SEDAN,0,0,1,0,3,Low Risk,570,0,570,Profitable
55029,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6366,1,AFTER 2015,1,1,10238,11000,SEDAN,5,0,5,0,25,High Risk,1330,0,1330,Profitable
970812,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.4115,0,BEFORE 2015,1,0,10238,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
313597,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5188,1,BEFORE 2015,1,1,10238,12000,SEDAN,1,0,0,0,2,Low Risk,630,0,630,Profitable
885413,65+,MALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.5989,1,AFTER 2015,1,1,32765,7000,SEDAN,6,1,0,0,17,High Risk,1010,0,1010,Profitable
331717,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.4647,1,AFTER 2015,0,1,10238,11000,SEDAN,2,1,1,0,12,High Risk,830,0,830,Profitable
546066,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.525,1,AFTER 2015,1,1,10238,9000,SEDAN,6,0,2,0,18,High Risk,1070,0,1070,Profitable
241602,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,WORKING CLASS,0.2151,1,AFTER 2015,1,1,10238,12000,SPORTS CAR,2,0,2,0,12,High Risk,1000,0,1000,Profitable
58611,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3653,1,BEFORE 2015,0,0,10238,14000,SPORTS CAR,0,0,0,0,10,High Risk,1300,0,1300,Profitable
284693,65+,MALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.5823,1,BEFORE 2015,1,1,32765,8000,SEDAN,3,0,2,0,12,High Risk,810,0,810,Profitable
406911,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5511,0,BEFORE 2015,1,1,92101,11000,SEDAN,5,0,0,0,10,High Risk,750,0,750,Profitable
651187,26-39,MALE,MINORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.3904,1,BEFORE 2015,1,1,32765,12000,SEDAN,1,0,0,0,2,Low Risk,630,0,630,Profitable
121455,65+,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6553,1,BEFORE 2015,0,1,32765,10000,SEDAN,3,1,0,0,11,High Risk,770,0,770,Profitable
385088,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5687,1,BEFORE 2015,0,1,21217,10000,SEDAN,1,1,0,1,7,Medium Risk,630,3500,-2870,Underpriced
279900,65+,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6966,1,AFTER 2015,1,1,10238,10000,SEDAN,0,0,0,0,4,Medium Risk,680,0,680,Profitable
134885,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5168,0,BEFORE 2015,1,1,10238,12000,SEDAN,2,1,1,0,12,High Risk,830,0,830,Profitable
512014,65+,MALE,MAJORITY,30Y+,HIGH SCHOOL,MIDDLE CLASS,0.6424,0,BEFORE 2015,0,1,32765,13000,SEDAN,8,2,1,0,29,High Risk,1490,0,1490,Profitable
265296,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,WORKING CLASS,0.452,0,BEFORE 2015,0,1,32765,10000,SEDAN,0,2,0,0,10,High Risk,750,0,750,Profitable
217013,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.6895,1,AFTER 2015,0,0,10238,14000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
840029,26-39,FEMALE,MINORITY,10-19Y,NONE,POVERTY,0.349,0,BEFORE 2015,0,1,10238,14000,SEDAN,0,0,0,0,0,Low Risk,550,0,550,Profitable
160496,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.3813,1,AFTER 2015,1,1,10238,6000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
117854,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.4594,1,AFTER 2015,1,1,32765,7000,SEDAN,6,0,2,0,18,High Risk,1070,0,1070,Profitable
901560,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.4015,0,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
154719,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3498,1,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
426660,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.2995,1,AFTER 2015,0,1,10238,16000,SEDAN,0,0,0,0,0,Low Risk,550,0,550,Profitable
954393,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.3776,1,AFTER 2015,0,0,10238,13000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
826430,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5982,1,AFTER 2015,0,1,10238,12000,SEDAN,6,2,5,0,37,High Risk,1810,0,1810,Profitable
7136,65+,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5838,1,BEFORE 2015,0,0,32765,9000,SEDAN,5,0,1,1,13,High Risk,950,3500,-2550,Underpriced
883151,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.2869,0,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
724812,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.525,0,AFTER 2015,0,1,10238,11000,SEDAN,3,0,1,0,9,High Risk,910,0,910,Profitable
526446,26-39,MALE,MAJORITY,10-19Y,NONE,WORKING CLASS,0.3898,0,AFTER 2015,0,0,10238,12000,SEDAN,3,0,5,0,21,High Risk,1390,0,1390,Profitable
536859,40-64,MALE,MAJORITY,10-19Y,NONE,MIDDLE CLASS,0.525,1,BEFORE 2015,0,1,10238,17000,SPORTS CAR,0,0,1,1,5,Medium Risk,820,3500,-2680,Underpriced
846922,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6051,1,AFTER 2015,1,1,10238,14000,SEDAN,3,0,3,0,15,High Risk,930,0,930,Profitable
414497,40-64,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5572,1,AFTER 2015,1,1,10238,11000,SEDAN,0,0,0,0,0,Low Risk,450,0,450,Profitable
956324,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.4314,0,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
5356,65+,FEMALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.525,1,AFTER 2015,1,1,10238,11000,SEDAN,1,0,0,0,2,Low Risk,510,0,510,Profitable
673789,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5761,1,AFTER 2015,0,1,10238,15000,SPORTS CAR,0,0,1,0,5,Medium Risk,920,0,920,Profitable
835185,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.7539,1,AFTER 2015,1,1,32765,8000,SEDAN,2,0,1,0,7,Medium Risk,610,0,610,Profitable
665587,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,POVERTY,0.4546,1,BEFORE 2015,1,1,10238,9000,SEDAN,2,0,0,0,4,Medium Risk,490,0,490,Profitable
926255,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5326,0,BEFORE 2015,1,0,10238,11000,SEDAN,1,0,1,0,5,Medium Risk,530,0,530,Profitable
671866,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.525,0,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
818651,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.7766,1,BEFORE 2015,1,1,10238,11000,SEDAN,3,0,4,0,18,High Risk,1050,0,1050,Profitable
104504,65+,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.499,1,AFTER 2015,1,1,10238,6000,SEDAN,1,1,0,0,7,Medium Risk,710,0,710,Profitable
92947,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.525,1,BEFORE 2015,1,1,10238,10000,SEDAN,2,0,0,0,4,Medium Risk,710,0,710,Profitable
853140,26-39,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.3663,1,BEFORE 2015,0,0,10238,12000,SEDAN,2,0,0,0,4,Medium Risk,710,0,710,Profitable
75292,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.525,1,BEFORE 2015,1,1,10238,13000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
17757,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.525,1,AFTER 2015,0,0,10238,13000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
732445,65+,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5527,1,BEFORE 2015,0,1,10238,9000,SEDAN,2,0,4,0,16,High Risk,1070,0,1070,Profitable
700012,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,POVERTY,0.3421,0,BEFORE 2015,0,0,10238,19000,SEDAN,0,0,0,1,0,Low Risk,550,3500,-2950,Underpriced
480946,65+,FEMALE,MAJORITY,30Y+,NONE,WORKING CLASS,0.4423,0,BEFORE 2015,1,1,10238,7000,SEDAN,1,1,0,0,7,Medium Risk,610,0,610,Profitable
338849,40-64,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.5511,1,BEFORE 2015,1,1,32765,12000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
176252,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.6492,1,AFTER 2015,0,1,10238,9000,SEDAN,0,0,2,0,6,Medium Risk,570,0,570,Profitable
661119,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6073,0,BEFORE 2015,0,1,32765,11000,SEDAN,8,4,5,1,51,High Risk,2370,3500,-1130,Underpriced
118562,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.4749,1,BEFORE 2015,0,1,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
518429,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.4391,0,BEFORE 2015,1,0,10238,12000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
177932,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.7314,1,AFTER 2015,1,0,10238,9000,SEDAN,1,0,0,0,2,Low Risk,430,0,430,Profitable
951200,26-39,FEMALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.372,0,BEFORE 2015,1,1,10238,11000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
124952,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.5586,0,BEFORE 2015,0,0,10238,12000,SEDAN,2,0,2,0,10,High Risk,950,0,950,Profitable
736300,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.5311,0,BEFORE 2015,0,1,10238,10000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
775850,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5538,0,AFTER 2015,1,1,10238,11000,SEDAN,2,0,0,0,4,Medium Risk,510,0,510,Profitable
918411,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,POVERTY,0.525,1,BEFORE 2015,1,1,32765,9000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
62951,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,WORKING CLASS,0.411,0,BEFORE 2015,0,1,10238,16000,SEDAN,2,0,2,0,10,High Risk,750,0,750,Profitable
894365,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.5055,1,BEFORE 2015,0,1,10238,13000,SEDAN,2,0,4,0,16,High Risk,990,0,990,Profitable
498013,26-39,MALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.3747,0,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
492027,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.8103,1,BEFORE 2015,1,1,10238,11000,SEDAN,7,0,0,0,14,High Risk,890,0,890,Profitable
421501,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,POVERTY,0.3444,0,BEFORE 2015,0,0,10238,15000,SEDAN,1,0,1,0,5,Medium Risk,750,0,750,Profitable
391790,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5772,1,BEFORE 2015,0,1,10238,11000,SEDAN,3,0,1,0,9,High Risk,690,0,690,Profitable
483150,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.525,0,BEFORE 2015,0,1,10238,10000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
544105,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.4179,1,AFTER 2015,0,1,10238,10000,SEDAN,7,0,3,0,23,High Risk,1250,0,1250,Profitable
656765,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.5231,1,AFTER 2015,1,1,10238,12000,SEDAN,2,0,1,0,7,Medium Risk,630,0,630,Profitable
411305,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.525,1,AFTER 2015,0,1,10238,14000,SPORTS CAR,0,0,2,0,8,High Risk,1040,0,1040,Profitable
899957,40-64,FEMALE,MINORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.525,1,BEFORE 2015,0,1,10238,15000,SEDAN,0,1,1,0,8,High Risk,670,0,670,Profitable
765054,26-39,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6193,1,BEFORE 2015,0,0,32765,11000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
214387,40-64,MALE,MINORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.6184,1,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,1,0,3,Low Risk,570,0,570,Profitable
138709,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5249,1,AFTER 2015,1,1,32765,10000,SEDAN,7,0,1,0,17,High Risk,1230,0,1230,Profitable
991422,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.5766,1,AFTER 2015,0,1,10238,11000,SEDAN,1,0,0,0,2,Low Risk,630,0,630,Profitable
234822,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.6581,1,AFTER 2015,1,1,92101,13000,SEDAN,1,0,0,0,2,Low Risk,430,0,430,Profitable
402141,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.4096,0,BEFORE 2015,0,0,10238,16000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
137113,26-39,MALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.4846,0,BEFORE 2015,1,0,10238,11000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
399360,16-25,MALE,MINORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.55,1,BEFORE 2015,0,1,10238,8000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
839097,65+,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.7449,0,AFTER 2015,0,1,10238,16000,SPORTS CAR,0,0,0,0,2,Low Risk,680,0,680,Profitable
275011,26-39,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.3956,1,BEFORE 2015,0,1,10238,12000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
111182,16-25,FEMALE,MINORITY,0-9Y,NONE,POVERTY,0.4236,1,BEFORE 2015,0,1,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
979571,65+,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.525,1,AFTER 2015,1,1,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,680,0,680,Profitable
824392,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.6525,0,BEFORE 2015,0,1,10238,14000,SEDAN,1,0,0,1,2,Low Risk,630,3500,-2870,Underpriced
271708,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.5706,1,BEFORE 2015,0,0,10238,16000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
738117,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5206,1,BEFORE 2015,0,0,32765,14000,SEDAN,1,1,1,0,10,High Risk,950,0,950,Profitable
